1.466265248	-0.441229236	2
1.191585664	-0.004364626	2
1.484344301	-0.030346917	2
1.340677812	-0.204111773	2
1.341133512	-0.363469335	2
1.397428683	0.069804925	2
1.254052827	-0.102070478	2
1.536294037	0.012146268	2
1.25969134	0.036363337	2
1.292632538	-0.120480765	2
1.533781677	0.129638554	2
