-1.107718729	0.402101515	-6.076793529	1
0.079759025	0.201681064	4.972743743	1
0.697184741	-0.4952474	0.101737206	1
-2.744664099	-0.298975077	-3.9336359	1
-0.823236088	-0.136381836	-0.499535117	1
-0.278105936	0.540841547	2.565082996	1
-2.833756911	0.954362773	11.70781963	1
-2.139885845	-1.439889706	-5.277591482	1
-0.914326798	-1.720495342	4.820717291	1
0.008524402	0.373450027	-2.073194385	1
-1.435093269	-0.359880251	-8.221153286	1
-1.872343082	-0.149023058	-0.314995843	1
-0.452298645	-0.005006226	7.69463161	1
-0.943389374	0.899346959	2.626233624	1
-2.073862132	-2.393157377	2.46500746	1
-0.060457665	-0.127014576	-1.783398591	1
2.214496992	-0.186835635	6.944354903	1
1.551547317	0.692513559	-5.781473955	1
2.954644503	-1.092339056	1.094159188	1
2.430503709	0.871663222	2.017352749	1
-0.542886159	-0.391319953	9.155966085	1
0.324895877	1.068487751	-2.829354243	1
0.941347476	0.56328352	-1.071472615	1
0.845362919	1.112122931	-0.431059305	1
0.309547077	0.219612607	-5.500738381	1
-1.051813624	1.356911349	-1.98661941	1
-0.026644638	-1.553103809	-3.262672897	1
2.029330108	-0.830379443	-10.90806747	1
1.58246582	0.402423074	-1.014895746	1
0.112348467	-0.552717555	0.695078966	1
0.470597108	-0.463097824	5.999603485	1
2.067306975	-0.268337206	0.16480103	1
2.161075983	-0.831253439	-4.725858632	1
2.530795973	-1.246579873	-1.722480104	1
0.88823802	-0.516208852	-0.274622283	1
-0.23401011	0.19252963	-2.580755109	1
2.359842984	0.079462941	-0.545619425	1
0.623423874	0.784561267	-4.81791468	1
0.126958184	-1.3678987	9.010926266	1
0.722530764	-1.546949739	-4.868997291	1
0.562515088	-1.601512784	-6.854100351	1
0.443455975	1.244866043	-1.995114761	1
3.00794652	-1.370305583	0.891028848	1
-0.324678102	-0.554775467	-1.813324586	1
-0.098493634	0.2894392	-0.25427464	1
0.669083798	-0.295685239	0.595476877	1
-1.351254395	1.682956499	-14.07271428	1
0.600277476	-0.808492575	-4.875237356	1
0.540245488	0.377588633	-5.692209277	1
-0.039199451	-0.492855187	4.098801041	2
1.893281397	1.511054798	6.546013856	2
1.381483337	-0.999043443	4.369788763	2
1.689602136	0.172329249	-2.91834016	2
1.731151012	0.600747542	-4.887692335	2
-0.54411221	1.303398516	5.589904014	2
1.783203907	-0.057868707	-2.013077115	2
-0.19169555	-1.210422203	2.80857949	2
1.399854094	-0.688829662	-3.102970605	2
4.316967104	-0.21598694	-3.360262835	2
2.194202226	0.438249446	-8.327100818	2
0.664311492	0.262868037	-0.380874666	2
0.432766313	0.005186876	-1.761482619	2
0.959561041	-0.583580718	-3.021094508	2
2.177496711	0.107309121	2.898314531	2
0.948870343	0.653304277	-6.671555476	2
3.481910612	0.208728724	0.037504898	2
-1.272045825	1.369934947	2.659079192	2
0.617176048	0.365672676	-1.520400823	2
-0.226373407	1.382630533	-5.507416622	2
-0.803160365	-0.596162694	-2.919180653	2
-0.151624999	1.262348748	-2.917110228	2
0.385794735	1.273001586	-4.147003017	2
0.8809798	0.805644257	-3.156845701	2
2.043758396	0.49543025	7.224636154	2
1.936933431	-1.531612412	0.20544476	2
0.646909276	0.31020168	-3.40944554	2
2.173171132	-0.176076846	2.180819589	2
1.63447246	0.807537871	6.52798814	2
1.18270524	-0.547958608	-0.523053525	2
1.646887023	1.200776975	4.192717201	2
0.667956066	-1.178124407	1.593644396	2
1.344848012	0.458518795	-7.954121025	2
0.144819086	1.237925855	3.184113541	2
0.148859829	0.504381928	0.928202913	2
0.145146072	0.762419681	-3.089502011	2
1.157837395	2.00316254	3.07688406	2
0.326551652	-0.117530647	-2.918734577	2
0.554817305	0.427632205	5.716851332	2
-1.933901873	1.956505596	8.355238851	2
-0.011924001	0.843400131	0.63678488	2
1.554899968	0.668072199	3.782271375	2
-0.8590833	-1.413182485	4.293290757	2
1.139313886	-0.25129402	-1.548192015	2
-0.148660896	-0.010645134	3.208716724	2
-1.419693211	0.077367099	0.764238834	2
-0.884947046	1.537983215	-4.136666666	2
0.197287211	1.167029981	0.62850345	2
-0.026717251	0.087994529	-1.607255919	2
1.10497116	1.486521057	0.620445673	2
-0.856970333	1.53915528	-2.354284228	2
0.405045191	-0.881204956	4.870569573	2
0.263715807	-1.625622307	-6.677979523	2
0.317573389	-0.151629749	2.299365883	2
1.904924566	0.505385422	-1.05567644	2
-0.208661764	1.505319102	-0.290234057	2
-0.521912648	2.917601066	3.565029437	2
0.428911375	0.630414483	4.552848956	2
-0.593088663	0.803760925	-4.351827603	2
0.576728628	1.51197442	1.006509013	2
1.096264354	2.210561711	6.619804326	2
-1.693066372	1.532975475	-7.6761109	2
0.893501383	-0.20603968	7.927347724	2
1.485386606	2.283798037	4.134098578	2
-0.107691464	1.967093711	-4.894633599	2
1.692627348	1.816945407	-3.007819453	2
-0.876320641	0.437635205	5.795660037	2
-2.123940637	1.693401968	3.476223541	2
0.33287795	-0.092310814	-3.524869877	2
0.319071767	0.385112494	3.856554994	2
-1.764302523	0.271317297	2.358646145	2
2.206560277	-0.395649995	-9.911391772	2
0.360204072	0.261841198	2.264473558	2
-0.032103325	-0.29643221	-6.530321556	2
-0.415552822	0.315371995	2.867224675	2
-0.371865024	2.884861316	-3.167261162	2
0.455619732	0.649882526	1.859337682	2
0.551811742	0.004665114	3.820937611	2
2.437198706	1.74478911	2.187736618	2
-0.063982881	0.733852895	-1.678902244	2
0.126581023	-0.284222695	10.4657458	2
-1.13926365	0.60461817	4.518586985	2
2.157440522	1.549216826	-5.301542183	2
-1.370468622	0.52983583	-5.109807577	2
-0.283607378	1.95029304	0.123115816	2
-0.297632935	2.347770314	4.285225187	2
-0.923091174	-0.223710345	5.55216532	2
0.363852825	-0.010959951	3.20984438	2
0.042664978	-0.571635787	3.607023138	2
1.612122586	0.537010156	2.237958308	2
-0.865983303	0.247556235	3.246847339	2
-1.054597101	2.443333067	-2.769974798	2
1.844967783	0.722441017	-0.317243083	2
0.703367807	2.528685641	-4.354078421	2
0.353250664	2.178315459	-3.786854893	2
-1.287703023	2.509914743	3.16967745	2
-0.307635281	0.389109722	-6.037579473	2
-0.240892663	0.887087814	1.035460126	2
0.217598574	0.667292331	8.433691376	2
